name,id,locations
Wooper,194,"['SoulSilver/johto/Safari Zone', 'Pokémon Gold/johto/Union Cave', 'White/unova/White Forest', 'Pearl/sinnoh/Route 212', 'FireRed/kanto/Four Island', 'FireRed/kanto/Ruin Valley', 'Pokémon Silver/johto/Union Cave', 'Pokémon Gold/johto/Ruins of Alph', 'HeartGold/johto/Route 32', 'HeartGold/johto/Cliff Cave', 'Pokémon Silver/johto/Route 32', 'Diamond/sinnoh/Route 212', 'Emerald/hoenn/Safari Zone', 'Pokémon Crystal/johto/Union Cave', 'HeartGold/johto/Cliff Edge Gate', 'SoulSilver/johto/Cliff Edge Gate', 'HeartGold/johto/Safari Zone', 'Pokémon Silver/johto/Ruins of Alph', 'Pearl/sinnoh/Great Marsh', 'Diamond/sinnoh/Great Marsh', 'HeartGold/johto/Union Cave', 'SoulSilver/johto/Union Cave', 'Pokémon Crystal/johto/Ruins of Alph', 'HeartGold/johto/Ruins of Alph', 'Platinum/sinnoh/Great Marsh', 'SoulSilver/johto/Cliff Cave', 'Pokémon Crystal/johto/Route 32', 'Pokémon Gold/johto/Route 32', 'SoulSilver/johto/Ruins of Alph', 'SoulSilver/johto/Route 32']"
Quagsire,195,"['SoulSilver/kanto/Route 14', 'Pokémon Gold/johto/Union Cave', 'Pokémon Gold/kanto/Route 14', 'Pokémon Gold/kanto/Route 10', 'HeartGold/kanto/Route 15', 'HeartGold/kanto/Route 10', 'X/kalos/Route 19', 'Pokémon Silver/johto/Union Cave', 'Pokémon Gold/johto/Ruins of Alph', 'HeartGold/johto/Route 32', 'Pokémon Crystal/kanto/Route 13', 'Pokémon Silver/kanto/Route 12', 'Ultra Sun/alola/Ultra Space Wilds', 'SoulSilver/kanto/Route 15', 'Pokémon Crystal/kanto/Route 14', 'Emerald/hoenn/Safari Zone', 'Pokémon Crystal/johto/Union Cave', 'Pokémon Gold/kanto/Route 26', 'HeartGold/johto/Cliff Edge Gate', 'SoulSilver/kanto/Route 13', 'SoulSilver/johto/Cliff Edge Gate', 'HeartGold/johto/Safari Zone', 'Pokémon Silver/johto/Ruins of Alph', 'Y/kalos/Route 14', 'Ultra Moon/alola/Ultra Space Wilds', 'Pokémon Silver/johto/Silver Cave', 'HeartGold/johto/Union Cave', 'HeartGold/kanto/Route 14', 'Pokémon Crystal/johto/Ruins of Alph', 'Platinum/sinnoh/Great Marsh', 'HeartGold/kanto/Route 13', 'Pokémon Crystal/kanto/Route 26', 'HeartGold/kanto/Route 26', 'Pokémon Crystal/kanto/Route 15', 'Pokémon Silver/kanto/Route 26', 'Platinum/sinnoh/Route 212', 'HeartGold/johto/Mt. Silver', 'SoulSilver/johto/Ruins of Alph', 'SoulSilver/johto/Route 32', 'SoulSilver/johto/Safari Zone', 'Pearl/sinnoh/Route 212', 'HeartGold/kanto/Route 27', 'Pokémon Gold/kanto/Route 27', 'Pokémon Silver/kanto/Route 10', 'Pokémon Silver/kanto/Route 27', 'Black 2/unova/Route 8', 'HeartGold/johto/Cliff Cave', 'Pokémon Silver/johto/Route 32', 'Pokémon Silver/kanto/Route 14', 'Pokémon Silver/kanto/Route 13', 'Pokémon Crystal/kanto/Route 12', 'Pokémon Crystal/kanto/Route 27', 'White 2/unova/Route 8', 'Y/kalos/Route 19', 'Diamond/sinnoh/Route 212', 'Pokémon Silver/kanto/Route 15', 'Pokémon Gold/kanto/Route 12', 'Pearl/sinnoh/Great Marsh', 'Pokémon Gold/johto/Silver Cave', 'Diamond/sinnoh/Great Marsh', 'SoulSilver/kanto/Route 27', 'SoulSilver/johto/Union Cave', 'SoulSilver/johto/Mt. Silver', 'SoulSilver/kanto/Route 12', 'HeartGold/johto/Ruins of Alph', 'HeartGold/kanto/Route 12', 'X/kalos/Route 14', 'SoulSilver/kanto/Route 10', 'SoulSilver/johto/Cliff Cave', 'Pokémon Crystal/johto/Route 32', 'Pokémon Gold/kanto/Route 13', 'Pokémon Gold/johto/Route 32', 'Pokémon Gold/kanto/Route 15']"
Espeon,196,"['Ultra Moon/alola/Route 6', 'Ultra Moon/alola/Route 4', 'Sun/alola/Route 4', 'Moon/alola/Route 4', 'Ultra Sun/alola/Route 6', 'Ultra Sun/alola/Route 4', 'Moon/alola/Route 6', 'Sun/alola/Route 6']"
Umbreon,197,"['Ultra Moon/alola/Route 6', 'Ultra Moon/alola/Route 4', 'Sun/alola/Route 4', 'Moon/alola/Route 4', 'Ultra Sun/alola/Route 6', 'Ultra Sun/alola/Route 4', 'Moon/alola/Route 6', 'Sun/alola/Route 6']"
Murkrow,198,"['X/kalos/Route 15', 'HeartGold/kanto/Route 7', 'SoulSilver/johto/Safari Zone', 'Pokémon Gold/kanto/Route 16', ""Ultra Sun/alola/Hau'oli Cemetery"", 'Pokémon Crystal/kanto/Route 16', 'Pokémon Silver/kanto/Route 16', 'HeartGold/kanto/Route 16', 'FireRed/kanto/Lost Cave', ""Ultra Moon/alola/Hau'oli Cemetery"", 'Black/unova/Abundant Shrine', 'Black 2/unova/Pinwheel Forest', 'X/kalos/Route 16', 'Y/kalos/Route 15', 'SoulSilver/kanto/Route 16', 'White 2/unova/Pinwheel Forest', 'Y/kalos/Route 16', 'Omega Ruby/hoenn/Soaring in the Sky', 'Alpha Sapphire/hoenn/Soaring in the Sky', 'Sun/alola/Vast Poni Canyon', 'Pokémon Crystal/kanto/Route 7', 'HeartGold/johto/Safari Zone', 'Pokémon Gold/kanto/Route 18', 'Moon/alola/Vast Poni Canyon', 'Pokémon Gold/kanto/Route 7', 'Pokémon Silver/kanto/Route 18', 'Diamond/sinnoh/Eterna Forest', 'SoulSilver/kanto/Route 7', 'Pokémon Crystal/kanto/Route 18', 'Diamond/sinnoh/Lost Tower', 'Pokémon Silver/kanto/Route 7']"
Slowking,199,"['White/unova/Abundant Shrine', ""Ultra Sun/alola/Kala'e Bay"", 'Black/unova/Abundant Shrine', ""Ultra Moon/alola/Kala'e Bay""]"
Misdreavus,200,"['Pokémon Crystal/johto/Silver Cave', 'SoulSilver/johto/Safari Zone', 'Alpha Sapphire/hoenn/Route 115', 'Omega Ruby/hoenn/Route 114', 'Omega Ruby/hoenn/Route 115', 'Alpha Sapphire/hoenn/Route 114', 'HeartGold/johto/Cliff Cave', ""Moon/alola/Hau'oli Cemetery"", 'White/unova/Abundant Shrine', 'Ultra Moon/alola/Poni Meadow', ""Sun/alola/Hau'oli Cemetery"", 'HeartGold/johto/Safari Zone', 'Ultra Sun/alola/Poni Meadow', 'Pokémon Gold/johto/Silver Cave', 'Pokémon Silver/johto/Silver Cave', 'LeafGreen/kanto/Lost Cave', 'Pearl/sinnoh/Eterna Forest', 'Pearl/sinnoh/Lost Tower1F', 'Pearl/sinnoh/Lost Tower3F', 'SoulSilver/johto/Mt. Silver', 'Pearl/sinnoh/Lost Tower4F', 'Pearl/sinnoh/Lost Tower5F', 'SoulSilver/johto/Cliff Cave', 'Pearl/sinnoh/Lost Tower2F', 'HeartGold/johto/Mt. Silver']"
Unown,201,"['Pokémon Silver/johto/Ruins of Alph', 'LeafGreen/kanto/Tanoby Ruins', 'Alpha Sapphire/hoenn/Mirage Cave', 'Platinum/sinnoh/Solaceon Ruins', 'Pokémon Crystal/johto/Ruins of Alph', 'HeartGold/johto/Ruins of Alph', 'Pokémon Gold/johto/Ruins of Alph', 'Diamond/sinnoh/Solaceon Ruins', 'FireRed/kanto/Tanoby Ruins', 'Pearl/sinnoh/Solaceon Ruins', 'SoulSilver/johto/Ruins of Alph', 'Omega Ruby/hoenn/Mirage Cave']"
Wobbuffet,202,"['Diamond/sinnoh/Lake Valor', 'Sapphire/hoenn/Safari Zone', 'Diamond/sinnoh/Lake Verity', 'Diamond/sinnoh/Lake Acuity', 'Pearl/sinnoh/Lake Acuity', 'SoulSilver/johto/Safari Zone', 'Pearl/sinnoh/Lake Verity', 'LeafGreen/kanto/Cerulean Cave', 'Pokémon Silver/johto/Dark Cave', 'Platinum/sinnoh/Lake Valor', 'FireRed/kanto/Ruin Valley', 'Pearl/sinnoh/Lake Valor', 'X/kalos/Reflection Cave', 'HeartGold/johto/Dark Cave', 'Platinum/sinnoh/Lake Verity', 'Y/kalos/Reflection Cave', 'Emerald/hoenn/Safari Zone', 'Omega Ruby/hoenn/Safari Zone', 'Pokémon Gold/johto/Dark Cave', 'Alpha Sapphire/hoenn/Safari Zone', 'HeartGold/johto/Safari Zone', 'SoulSilver/johto/Dark Cave', 'Ruby/hoenn/Safari Zone', 'HeartGold/kanto/Cerulean Cave', 'SoulSilver/kanto/Cerulean Cave', 'LeafGreen/kanto/Ruin Valley', 'FireRed/kanto/Cerulean Cave', 'Pokémon Crystal/johto/Dark Cave']"
Girafarig,203,"['Diamond/sinnoh/Valor Lakefront', 'Sapphire/hoenn/Safari Zone', 'Pearl/sinnoh/Route 214', 'SoulSilver/johto/Safari Zone', 'White 2/unova/Nature Preserve', 'Omega Ruby/hoenn/Mirage Mountain', 'Pokémon Gold/johto/Route 43', 'Pearl/sinnoh/Valor Lakefront', 'Emerald/hoenn/Safari Zone', 'Pokémon Silver/johto/Route 43', 'HeartGold/johto/Route 48', 'Omega Ruby/hoenn/Safari Zone', 'Alpha Sapphire/hoenn/Safari Zone', 'HeartGold/johto/Safari Zone', 'SoulSilver/johto/Route 48', 'HeartGold/johto/Route 43', 'Ruby/hoenn/Safari Zone', 'Platinum/sinnoh/Valor Lakefront', 'Alpha Sapphire/hoenn/Mirage Mountain', 'Diamond/sinnoh/Route 214', 'Black 2/unova/Nature Preserve', 'SoulSilver/johto/Route 43', 'Platinum/sinnoh/Route 221']"
Pineco,204,"['Pokémon Crystal/johto/Lake of Rage', 'Pokémon Crystal/johto/Route 29', 'Diamond/sinnoh/Route 210', 'Pearl/sinnoh/Route 229', 'Black/unova/Route 16', 'Pokémon Silver/johto/Ilex Forest', 'LeafGreen/kanto/Altering Cave', 'Black 2/unova/Route 16', 'Diamond/sinnoh/Route 203', 'Diamond/sinnoh/Route 204', 'Emerald/hoenn/Altering Cave', 'Pearl/sinnoh/Route 204', 'Pokémon Gold/johto/Azalea Town', 'Emerald/hoenn/Safari Zone', 'Pokémon Gold/kanto/Route 26', 'Platinum/sinnoh/Route 203', 'Pokémon Gold/johto/Route 34', 'Pokémon Crystal/johto/Route 31', 'Pokémon Crystal/johto/Route 35', 'Pokémon Gold/johto/Route 39', 'Pokémon Silver/johto/Lake of Rage', 'Platinum/sinnoh/Route 229', 'Pokémon Silver/johto/Route 37', 'Ultra Sun/alola/Route 10', 'Pokémon Crystal/johto/Route 38', 'Pokémon Crystal/kanto/Route 26', 'Pokémon Gold/johto/Route 38', 'Pokémon Silver/kanto/Route 26', 'Pearl/sinnoh/Route 210', 'Platinum/sinnoh/Eterna Forest', 'Pokémon Gold/johto/Ilex Forest', 'Pokémon Silver/johto/Route 39', 'Platinum/sinnoh/Route 204', 'Pokémon Gold/johto/Route 35', 'Pokémon Gold/kanto/Route 27', 'Pokémon Silver/kanto/Route 27', 'Diamond/sinnoh/Route 229', 'Pokémon Silver/johto/Route 36', 'Pokémon Crystal/johto/Route 30', 'Pokémon Crystal/kanto/Route 27', 'Pokémon Gold/johto/Route 37', 'FireRed/kanto/Altering Cave', 'Pokémon Crystal/johto/Route 39', 'Platinum/sinnoh/Route 210', 'White/unova/Route 16', 'Pokémon Silver/johto/Route 34', 'Pokémon Crystal/johto/Route 34', 'Ultra Moon/alola/Route 10', 'Pokémon Crystal/johto/Route 37', 'Pokémon Crystal/johto/Route 36', 'Pokémon Crystal/johto/Route 43', 'Pokémon Gold/johto/Lake of Rage', 'Pokémon Silver/johto/Route 35', 'Pokémon Crystal/johto/Ilex Forest', 'Pearl/sinnoh/Route 203', 'Pokémon Silver/johto/Route 38', 'Pearl/sinnoh/Eterna Forest', 'Diamond/sinnoh/Eterna Forest', 'Pokémon Silver/johto/Azalea Town', 'Pokémon Gold/johto/Route 36', 'Pokémon Crystal/johto/Route 32', 'White 2/unova/Route 16']"
Forretress,205,"['Alpha Sapphire/hoenn/Mirage Forest', 'Alpha Sapphire/hoenn/Mirage Mountain', 'Omega Ruby/hoenn/Mirage Mountain', 'Omega Ruby/hoenn/Mirage Forest']"
Dunsparce,206,"['Y/kalos/Route 3', 'Black/unova/Route 12', 'White 2/unova/Nature Preserve', 'LeafGreen/kanto/Three Isle Port', 'Black 2/unova/Route 1', 'Black 2/unova/Victory Road B2W2', 'HeartGold/johto/Dark Cave', 'Y/kalos/Route 22', 'Black 2/unova/Dreamyard', 'X/kalos/Route 3', 'Ultra Moon/alola/Route 2', 'FireRed/kanto/Three Isle Port', 'Black 2/unova/Floccesy Ranch', 'Platinum/sinnoh/Route 208', 'SoulSilver/johto/Dark Cave', 'White/unova/Route 12', 'Black 2/unova/Route 6', 'White 2/unova/Route 12', 'Black 2/unova/Nature Preserve', 'White 2/unova/Route 2', 'Pokémon Crystal/johto/Dark Cave', 'White 2/unova/Route 20', 'Pokémon Silver/johto/Dark Cave', 'Black 2/unova/Route 18', 'White 2/unova/Route 18', 'White 2/unova/Victory Road B2W2', 'Black 2/unova/Route 12', 'Diamond/sinnoh/Route 208', 'White 2/unova/Dreamyard', 'White 2/unova/Route 1', 'White 2/unova/Village Bridge', 'X/kalos/Route 22', 'Pearl/sinnoh/Route 208', 'Pokémon Gold/johto/Dark Cave', 'Black 2/unova/Route 2', 'White 2/unova/Floccesy Ranch', 'White 2/unova/Route 6', 'Ultra Sun/alola/Route 2', 'Black 2/unova/Route 20', 'Black 2/unova/Village Bridge']"
Gligar,207,"['Pokémon Gold/johto/Route 45', 'Pearl/sinnoh/Route 227', 'Pearl/sinnoh/Route 214', 'Diamond/sinnoh/Route 215', 'Platinum/sinnoh/Route 206', 'White 2/unova/Route 11', 'Pearl/sinnoh/Route 206', 'White 2/unova/Route 15', 'X/kalos/Route 19', 'HeartGold/johto/Route 45', 'Black/unova/Route 15', 'Pearl/sinnoh/Route 215', 'Diamond/sinnoh/Route 206', 'Black 2/unova/Route 11', 'Black 2/unova/Route 15', 'Y/kalos/Route 19', 'Black/unova/Route 11', 'Black 2/unova/Route 23', 'White 2/unova/Route 23', 'Emerald/hoenn/Safari Zone', 'White/unova/Route 11', 'White/unova/Route 15', 'Diamond/sinnoh/Route 227', 'Pearl/sinnoh/Stark Mountain', 'Pearl/sinnoh/Route 207', 'Diamond/sinnoh/Route 214', 'Diamond/sinnoh/Route 207', 'Diamond/sinnoh/Stark Mountain', 'Pokémon Crystal/johto/Route 45']"
Steelix,208,"['Pearl/sinnoh/Snowpoint Temple', 'Diamond/sinnoh/Iron Island', 'Diamond/sinnoh/Victory Road', 'Platinum/sinnoh/Victory Road', 'Black 2/unova/Twist Mountain', 'White 2/unova/Underground Ruins', 'Black 2/unova/Clay Tunnel', 'SoulSilver/johto/Mt. Silver', 'Pearl/sinnoh/Victory Road', 'HeartGold/johto/Mt. Silver', 'White 2/unova/Twist Mountain', 'Diamond/sinnoh/Snowpoint Temple', 'HeartGold/johto/Cliff Cave', 'SoulSilver/johto/Cliff Cave', 'White 2/unova/Clay Tunnel', 'Platinum/sinnoh/Iron Island', 'Pearl/sinnoh/Iron Island', 'Black 2/unova/Underground Ruins']"
Snubbull,209,"['Y/kalos/Route 10', 'Pokémon Crystal/johto/Route 34', 'SoulSilver/johto/Route 39', 'X/kalos/Route 10', 'Pokémon Crystal/kanto/Route 7', 'SoulSilver/johto/Route 38', 'Pokémon Silver/johto/Route 38', 'Pokémon Crystal/johto/Route 35', 'Pokémon Crystal/kanto/Route 8', 'Pearl/sinnoh/Route 209', 'Pokémon Gold/johto/Route 38', 'HeartGold/johto/Route 38', 'Pokémon Crystal/kanto/Route 6', 'Diamond/sinnoh/Route 209', 'Platinum/sinnoh/Route 209', 'Emerald/hoenn/Safari Zone']"
Granbull,210,"['Black 2/unova/Route 2', 'Ultra Moon/alola/Poni Wilds', 'Pokémon Crystal/kanto/Route 5', 'Ultra Moon/alola/Ancient Poni Path', 'Sun/alola/Poni Grove', 'Sun/alola/Poni Gauntlet', 'Moon/alola/Poni Wilds', 'Sun/alola/Poni Wilds', 'Moon/alola/Ancient Poni Path', 'Moon/alola/Poni Gauntlet', 'Ultra Moon/alola/Poni Gauntlet', 'Moon/alola/Poni Grove', 'Sun/alola/Ancient Poni Path', 'White 2/unova/Route 2', 'Pokémon Crystal/kanto/Route 6', 'Ultra Sun/alola/Poni Gauntlet', 'Ultra Sun/alola/Poni Wilds', 'Ultra Sun/alola/Ancient Poni Path']"
Qwilfish,211,"['Diamond/sinnoh/Iron Island', 'X/kalos/Route 8', 'White 2/unova/Virbank City', 'FireRed/kanto/Resort Gorgeous', 'HeartGold/johto/Route 32', 'Pokémon Crystal/kanto/Route 13', 'Pokémon Silver/kanto/Route 12', 'Platinum/sinnoh/Iron Island', 'Pearl/sinnoh/Iron Island', 'Black 2/unova/P2 Laboratory', 'SoulSilver/kanto/Route 13', 'Y/kalos/Route 8', 'FireRed/kanto/Water Labyrinth', 'FireRed/kanto/Trainer Tower', 'HeartGold/kanto/Route 13', 'White/unova/Route 18', 'Black/unova/Route 17', 'FireRed/kanto/Memorial Pillar', 'SoulSilver/johto/Route 32', 'White 2/unova/Route 4', 'White 2/unova/P2 Laboratory', 'White/unova/Route 17', 'FireRed/kanto/Outcast Island', 'White 2/unova/Virbank Complex', 'Black 2/unova/Route 4', 'Black 2/unova/Virbank Complex', 'Pokémon Silver/johto/Route 32', 'FireRed/kanto/Water Path', 'Pokémon Silver/kanto/Route 13', 'Pokémon Crystal/kanto/Route 12', 'FireRed/kanto/Tanoby Ruins', 'White/unova/P2 Laboratory', 'Black 2/unova/Virbank City', 'FireRed/kanto/Five Isle Meadow', 'Pokémon Gold/kanto/Route 12', 'Black/unova/Route 18', 'SoulSilver/kanto/Route 12', 'HeartGold/kanto/Route 12', 'Black/unova/P2 Laboratory', 'Pokémon Crystal/johto/Route 32', 'Pokémon Gold/kanto/Route 13', 'FireRed/kanto/Green Path', 'Pokémon Gold/johto/Route 32']"
Scizor,212,[]
Shuckle,213,"['Pokémon Gold/johto/Burned Tower', 'SoulSilver/johto/Safari Zone', 'LeafGreen/kanto/Altering Cave', 'Pokémon Silver/johto/Dark Cave', 'HeartGold/kanto/Vermilion City', 'Pokémon Silver/johto/Burned Tower', 'SoulSilver/kanto/Vermilion City', 'Emerald/hoenn/Altering Cave', 'Black/unova/Route 14', 'X/kalos/Route 18', 'Pokémon Crystal/johto/Cianwood City', 'White 2/unova/Seaside Cave', 'Y/kalos/Victory Road', 'Y/kalos/Route 18', 'FireRed/kanto/Altering Cave', 'Black 2/unova/Seaside Cave', 'X/kalos/Terminus Cave', 'Pokémon Silver/johto/Route 40', 'Emerald/hoenn/Safari Zone', 'Pokémon Gold/johto/Route 40', 'Diamond/sinnoh/Route 224', 'Pokémon Gold/johto/Dark Cave', 'Pokémon Crystal/johto/Route 40', 'HeartGold/johto/Safari Zone', 'HeartGold/johto/Cianwood City', 'Y/kalos/Terminus Cave', 'Pearl/sinnoh/Route 224', 'Platinum/sinnoh/Route 224', 'Pokémon Gold/johto/Cianwood City', 'Pokémon Silver/johto/Cianwood City', 'SoulSilver/johto/Cianwood City', 'White/unova/Route 14', 'X/kalos/Victory Road', 'Pokémon Crystal/johto/Dark Cave', 'Pokémon Crystal/johto/Burned Tower']"
Heracross,214,"['Sapphire/hoenn/Safari Zone', 'Black/unova/Route 12', 'Pokémon Silver/johto/Route 42', 'Platinum/sinnoh/Valley Windworks', 'FireRed/kanto/Pattern Bush', 'Black 2/unova/Lostlorn Forest', 'Platinum/sinnoh/Route 214', 'LeafGreen/kanto/Pattern Bush', 'Y/kalos/Route 12', 'Pokémon Silver/johto/Route 43', 'Emerald/hoenn/Safari Zone', 'Platinum/sinnoh/Floaroma Meadow', 'Pokémon Gold/johto/Route 42', 'Platinum/sinnoh/Route 222', 'Omega Ruby/hoenn/Safari Zone', 'Pokémon Crystal/johto/Route 46', 'Alpha Sapphire/hoenn/Safari Zone', 'Platinum/sinnoh/Route 208', 'Platinum/sinnoh/Route 215', 'White/unova/Route 12', 'White 2/unova/Lostlorn Forest', 'Pearl/sinnoh/Honey Trees', 'Pokémon Gold/johto/Route 31', 'Pokémon Gold/johto/Route 33', 'Platinum/sinnoh/Route 213', 'Platinum/sinnoh/Route 205', 'Pokémon Silver/johto/Route 46', 'Pokémon Silver/johto/Route 30', 'Platinum/sinnoh/Route 212', 'Pokémon Gold/johto/Route 45', 'Platinum/sinnoh/Route 206', 'Platinum/sinnoh/Route 207', 'Pokémon Silver/johto/Route 33', 'Platinum/sinnoh/Eterna Forest', 'Platinum/sinnoh/Fuego Ironworks', 'Diamond/sinnoh/Honey Trees', 'Pokémon Crystal/johto/Route 44', 'Pokémon Gold/johto/Route 46', 'Black 2/unova/Route 12', 'Pokémon Silver/johto/Route 32', 'Pokémon Silver/johto/Route 31', 'Pokémon Gold/johto/Route 43', 'Platinum/sinnoh/Route 211', 'Platinum/sinnoh/Route 210', 'Platinum/sinnoh/Route 209', 'Ultra Sun/alola/Poni Grove', 'Pokémon Crystal/johto/Route 42', 'Pokémon Silver/johto/Route 29', 'Pokémon Silver/johto/Route 45', 'Pokémon Gold/johto/Route 44', 'Pokémon Gold/johto/Route 30', 'Ultra Moon/alola/Poni Grove', 'Ruby/hoenn/Safari Zone', 'Pokémon Silver/johto/Route 44', 'Pokémon Crystal/johto/Azalea Town', 'Platinum/sinnoh/Route 218', 'Pokémon Gold/johto/Route 29', 'Platinum/sinnoh/Route 221', 'Pokémon Crystal/johto/Route 45', 'Pokémon Gold/johto/Route 32', 'Pokémon Crystal/johto/Route 33']"
Sneasel,215,"['Pearl/sinnoh/Route 217', 'X/kalos/Route 17', 'Pearl/sinnoh/Lake Acuity', 'Pearl/sinnoh/Snowpoint Temple', 'Diamond/sinnoh/Lake Acuity', 'Black 2/unova/Giant Chasm', 'Moon/alola/Mount Lanakila', 'HeartGold/kanto/Route 28', 'Pearl/sinnoh/Route 216', 'LeafGreen/kanto/Icefall Cave', 'Diamond/sinnoh/Acuity Lakefront', 'Black/unova/Giant Chasm', 'Platinum/sinnoh/Lake Acuity', 'White 2/unova/Giant Chasm', 'Diamond/sinnoh/Snowpoint Temple', 'Sun/alola/Mount Lanakila', 'Y/kalos/Route 17', 'Pearl/sinnoh/Acuity Lakefront', 'Diamond/sinnoh/Route 216', 'Diamond/sinnoh/Route 217', 'Platinum/sinnoh/Route 216', 'Ultra Moon/alola/Mount Lanakila', 'Pokémon Gold/johto/Silver Cave', 'Pokémon Silver/johto/Silver Cave', 'SoulSilver/johto/Mt. Silver', 'Pokémon Crystal/johto/Ice Path', 'Pokémon Silver/kanto/Route 28', 'Platinum/sinnoh/Route 217', 'Pokémon Gold/kanto/Route 28', 'Ultra Sun/alola/Mount Lanakila', 'SoulSilver/kanto/Route 28', 'Platinum/sinnoh/Acuity Lakefront', 'Platinum/sinnoh/Snowpoint Temple', 'HeartGold/johto/Mt. Silver', 'White/unova/Giant Chasm']"
Teddiursa,216,"['Pokémon Gold/johto/Route 45', 'LeafGreen/kanto/Altering Cave', 'SoulSilver/johto/Mt. Silver', 'Diamond/sinnoh/Acuity Lakefront', 'SoulSilver/johto/Route 45', 'Emerald/hoenn/Altering Cave', 'Pearl/sinnoh/Route 211', 'Platinum/sinnoh/Lake Acuity', 'FireRed/kanto/Altering Cave', 'Diamond/sinnoh/Route 211', 'Pearl/sinnoh/Acuity Lakefront', 'Pokémon Crystal/johto/Dark Cave', 'Emerald/hoenn/Safari Zone']"
Ursaring,217,"['Pokémon Crystal/johto/Silver Cave', 'Pearl/sinnoh/Route 217', 'Pearl/sinnoh/Lake Acuity', 'Diamond/sinnoh/Lake Acuity', 'Pearl/sinnoh/Route 216', 'X/kalos/Route 21', 'Y/kalos/Route 21', 'Diamond/sinnoh/Route 216', 'Diamond/sinnoh/Route 217', 'Platinum/sinnoh/Route 216', 'Pokémon Gold/johto/Silver Cave', 'SoulSilver/johto/Mt. Silver', 'Platinum/sinnoh/Route 217', 'Pokémon Gold/kanto/Route 28', 'SoulSilver/kanto/Victory Road', 'Pokémon Gold/kanto/Victory Road', 'SoulSilver/kanto/Route 28', 'Platinum/sinnoh/Acuity Lakefront', 'Pokémon Crystal/johto/Dark Cave']"
Slugma,218,"['Pokémon Gold/kanto/Route 16', 'Emerald/hoenn/Fiery Path', 'FireRed/kanto/Mt. Ember', 'HeartGold/kanto/Route 18', 'Pokémon Crystal/kanto/Route 16', 'Pokémon Silver/kanto/Route 16', 'HeartGold/kanto/Route 16', 'HeartGold/kanto/Route 17', 'Pokémon Gold/kanto/Route 17', 'SoulSilver/kanto/Route 16', 'Omega Ruby/hoenn/Fiery Path', 'Emerald/hoenn/Route 113', 'Sapphire/hoenn/Fiery Path', 'Pokémon Silver/kanto/Route 17', 'Pokémon Gold/kanto/Route 18', 'Alpha Sapphire/hoenn/Fiery Path', 'SoulSilver/kanto/Route 18', 'Pearl/sinnoh/Stark Mountain', 'Pokémon Crystal/kanto/Route 17', 'Pokémon Silver/kanto/Route 18', 'SoulSilver/kanto/Route 17', 'Diamond/sinnoh/Stark Mountain', 'Pokémon Crystal/kanto/Route 18', 'X/kalos/Route 13', 'Platinum/sinnoh/Stark Mountain', 'LeafGreen/kanto/Mt. Ember', 'Ruby/hoenn/Fiery Path', 'Y/kalos/Route 13']"
Magcargo,219,"['Diamond/sinnoh/Stark Mountain', 'Ultra Moon/alola/Ultra Space Wilds', 'FireRed/kanto/Mt. Ember', 'Platinum/sinnoh/Stark Mountain', 'LeafGreen/kanto/Mt. Ember', 'Pearl/sinnoh/Stark Mountain', 'Ultra Sun/alola/Ultra Space Wilds']"
Swinub,220,"['Pearl/sinnoh/Route 217', 'SoulSilver/johto/Ice Path', 'Diamond/sinnoh/Route 217', 'Moon/alola/Tapu Village', 'Ultra Sun/alola/Tapu Village', 'LeafGreen/kanto/Icefall Cave', 'Pokémon Crystal/johto/Ice Path', 'Platinum/sinnoh/Route 217', 'Ultra Moon/alola/Tapu Village', 'FireRed/kanto/Icefall Cave', 'HeartGold/johto/Ice Path', 'Pokémon Gold/johto/Ice Path', 'Platinum/sinnoh/Acuity Lakefront', 'Sun/alola/Tapu Village', 'Pokémon Silver/johto/Ice Path']"
Piloswine,221,"['Black 2/unova/Giant Chasm', 'X/kalos/Frost Cavern', 'Y/kalos/Frost Cavern', 'LeafGreen/kanto/Icefall Cave', 'Black/unova/Giant Chasm', 'Platinum/sinnoh/Route 217', 'FireRed/kanto/Icefall Cave', 'White 2/unova/Giant Chasm', 'White/unova/Giant Chasm']"
